CID X LOC_NUM X VENDOR,target
WM84OGR X 0.0 X 84,1
WM84OGR X 0.0 X 92,1
WM84OGR X 0.0 X 20,1
WM84OGR X 0.0 X 113,1
WM84OGR X 0.0 X 79,1
WM84OGR X 0.0 X 33,1
WM84OGR X 0.0 X 104,1
WM84OGR X 0.0 X 83,1
WM84OGR X 1.0 X 4,1
WM84OGR X 1.0 X 159,1
WM84OGR X 1.0 X 92,1
WM84OGR X 1.0 X 20,1
WM84OGR X 1.0 X 33,1
WM84OGR X 1.0 X 216,1
WM84OGR X 1.0 X 104,1
WM84OGR X 2.0 X 195,1
WM84OGR X 2.0 X 681,1
WM84OGR X 2.0 X 105,1
WM84OGR X 2.0 X 86,1
WM84OGR X 2.0 X 84,1
WM84OGR X 2.0 X 193,1
WM84OGR X 2.0 X 386,1
WM84OGR X 2.0 X 225,1
WM84OGR X 2.0 X 113,1
WM84OGR X 2.0 X 391,1
WM84OGR X 2.0 X 189,1
WM84OGR X 2.0 X 83,1
WM84OGR X 2.0 X 90,1
WM84OGR X 2.0 X 846,1
WM84OGR X 2.0 X 148,1
WM84OGR X 2.0 X 583,1
WM84OGR X 2.0 X 85,1
WM84OGR X 2.0 X 356,1
WM84OGR X 2.0 X 145,1
YZ06V0J X 0.0 X 105,1
YZ06V0J X 0.0 X 86,1
YZ06V0J X 0.0 X 84,1
YZ06V0J X 0.0 X 386,1
YZ06V0J X 0.0 X 846,1
YZ06V0J X 0.0 X 356,1
YZ06V0J X 0.0 X 459,1
YZ06V0J X 0.0 X 537,1
YZ06V0J X 1.0 X 105,1
YZ06V0J X 1.0 X 86,1
YZ06V0J X 1.0 X 84,1
YZ06V0J X 1.0 X 386,1
YZ06V0J X 1.0 X 189,1
YZ06V0J X 1.0 X 83,1
YZ06V0J X 1.0 X 846,1
YZ06V0J X 1.0 X 85,1
QULA1MQ X 0.0 X 105,1
QULA1MQ X 0.0 X 86,1
QULA1MQ X 0.0 X 84,1
QULA1MQ X 0.0 X 386,1
QULA1MQ X 0.0 X 846,1
QULA1MQ X 0.0 X 356,1
QULA1MQ X 0.0 X 459,1
QULA1MQ X 0.0 X 537,1
9J2BQDP X 0.0 X 195,1
9J2BQDP X 0.0 X 159,1
9J2BQDP X 0.0 X 105,1
9J2BQDP X 0.0 X 78,1
9J2BQDP X 0.0 X 86,1
9J2BQDP X 0.0 X 84,1
9J2BQDP X 0.0 X 386,1
9J2BQDP X 0.0 X 113,1
9J2BQDP X 0.0 X 79,1
9J2BQDP X 0.0 X 106,1
9J2BQDP X 0.0 X 83,1
9J2BQDP X 0.0 X 85,1
9J2BQDP X 1.0 X 105,1
9J2BQDP X 1.0 X 86,1
9J2BQDP X 1.0 X 84,1
9J2BQDP X 1.0 X 386,1
9J2BQDP X 1.0 X 83,1
9J2BQDP X 1.0 X 90,1
9J2BQDP X 1.0 X 846,1
9J2BQDP X 1.0 X 85,1
9J2BQDP X 1.0 X 356,1
9J2BQDP X 1.0 X 459,1
9J2BQDP X 1.0 X 537,1
5TIF0Z1 X 0.0 X 195,1
5TIF0Z1 X 0.0 X 159,1
5TIF0Z1 X 0.0 X 105,1
5TIF0Z1 X 0.0 X 78,1
5TIF0Z1 X 0.0 X 86,1
5TIF0Z1 X 0.0 X 84,1
5TIF0Z1 X 0.0 X 386,1
5TIF0Z1 X 0.0 X 113,1
5TIF0Z1 X 0.0 X 79,1
5TIF0Z1 X 0.0 X 106,1
5TIF0Z1 X 0.0 X 157,1
5TIF0Z1 X 0.0 X 83,1
5TIF0Z1 X 0.0 X 90,1
5TIF0Z1 X 0.0 X 85,1
5TIF0Z1 X 1.0 X 105,1
5TIF0Z1 X 1.0 X 86,1
5TIF0Z1 X 1.0 X 84,1
5TIF0Z1 X 1.0 X 386,1
5TIF0Z1 X 1.0 X 225,1
5TIF0Z1 X 1.0 X 391,1
5TIF0Z1 X 1.0 X 83,1
5TIF0Z1 X 1.0 X 90,1
5TIF0Z1 X 1.0 X 846,1
5TIF0Z1 X 1.0 X 419,1
5TIF0Z1 X 1.0 X 85,1
5TIF0Z1 X 1.0 X 356,1
5TIF0Z1 X 1.0 X 459,1
5TIF0Z1 X 1.0 X 537,1
5TIF0Z1 X 2.0 X 105,1
5TIF0Z1 X 2.0 X 86,1
5TIF0Z1 X 2.0 X 84,1
5TIF0Z1 X 2.0 X 386,1
5TIF0Z1 X 2.0 X 113,1
5TIF0Z1 X 2.0 X 83,1
5TIF0Z1 X 2.0 X 85,1
5TIF0Z1 X 2.0 X 356,1
5TIF0Z1 X 2.0 X 459,1
NFQKC13 X 0.0 X 841,1
TWQ1116 X 0.0 X 105,1
TWQ1116 X 0.0 X 84,1
TWQ1116 X 0.0 X 193,1
TWQ1116 X 0.0 X 386,1
TWQ1116 X 0.0 X 189,1
TWQ1116 X 0.0 X 83,1
TWQ1116 X 0.0 X 85,1
TWQ1116 X 1.0 X 105,1
TWQ1116 X 1.0 X 86,1
TWQ1116 X 1.0 X 84,1
TWQ1116 X 1.0 X 386,1
TWQ1116 X 1.0 X 83,1
TWQ1116 X 1.0 X 846,1
TWQ1116 X 1.0 X 85,1
TWQ1116 X 2.0 X 195,1
TWQ1116 X 2.0 X 75,1
TWQ1116 X 2.0 X 4,1
TWQ1116 X 2.0 X 294,1
TWQ1116 X 2.0 X 681,1
TWQ1116 X 2.0 X 105,1
TWQ1116 X 2.0 X 78,1
TWQ1116 X 2.0 X 86,1
TWQ1116 X 2.0 X 84,1
TWQ1116 X 2.0 X 193,1
TWQ1116 X 2.0 X 20,1
TWQ1116 X 2.0 X 386,1
TWQ1116 X 2.0 X 113,1
TWQ1116 X 2.0 X 79,1
TWQ1116 X 2.0 X 160,1
TWQ1116 X 2.0 X 55,1
TWQ1116 X 2.0 X 106,1
TWQ1116 X 2.0 X 33,1
TWQ1116 X 2.0 X 189,1
TWQ1116 X 2.0 X 83,1
TWQ1116 X 2.0 X 90,1
TWQ1116 X 2.0 X 583,1
TWQ1116 X 2.0 X 44,1
TWQ1116 X 2.0 X 849,1
TWQ1116 X 2.0 X 289,1
TWQ1116 X 2.0 X 43,1
TWQ1116 X 2.0 X 85,1
TWQ1116 X 2.0 X 356,1
TWQ1116 X 3.0 X 4,1
TWQ1116 X 3.0 X 105,1
TWQ1116 X 3.0 X 78,1
TWQ1116 X 3.0 X 86,1
TWQ1116 X 3.0 X 84,1
TWQ1116 X 3.0 X 193,1
TWQ1116 X 3.0 X 20,1
TWQ1116 X 3.0 X 386,1
TWQ1116 X 3.0 X 113,1
TWQ1116 X 3.0 X 83,1
TWQ1116 X 3.0 X 90,1
TWQ1116 X 3.0 X 44,1
TWQ1116 X 3.0 X 849,1
TWQ1116 X 3.0 X 43,1
TWQ1116 X 3.0 X 85,1
TWQ1116 X 3.0 X 356,1
TWQ1116 X 3.0 X 459,1
8B532YE X 0.0 X 159,1
8B532YE X 0.0 X 105,1
8B532YE X 0.0 X 78,1
8B532YE X 0.0 X 84,1
8B532YE X 0.0 X 113,1
8B532YE X 0.0 X 79,1
8B532YE X 0.0 X 28,1
8B532YE X 0.0 X 106,1
8B532YE X 0.0 X 33,1
8B532YE X 0.0 X 83,1
8B532YE X 1.0 X 105,1
8B532YE X 1.0 X 86,1
8B532YE X 1.0 X 84,1
8B532YE X 1.0 X 83,1
4KJ7MK6 X 0.0 X 105,1
4KJ7MK6 X 0.0 X 86,1
4KJ7MK6 X 0.0 X 84,1
4KJ7MK6 X 0.0 X 386,1
4KJ7MK6 X 0.0 X 846,1
MX0KLAH X 0.0 X 105,1
MX0KLAH X 0.0 X 86,1
MX0KLAH X 0.0 X 84,1
MX0KLAH X 0.0 X 386,1
MX0KLAH X 0.0 X 85,1
MX0KLAH X 0.0 X 356,1
MX0KLAH X 0.0 X 459,1
MX0KLAH X 0.0 X 537,1
EQ4S6SE X 0.0 X 105,1
EQ4S6SE X 0.0 X 86,1
EQ4S6SE X 0.0 X 84,1
EQ4S6SE X 0.0 X 386,1
EQ4S6SE X 0.0 X 846,1
EQ4S6SE X 0.0 X 85,1
EQ4S6SE X 0.0 X 356,1
EQ4S6SE X 0.0 X 537,1
7LX1R0U X 0.0 X 84,1
7LX1R0U X 0.0 X 386,1
7LX1R0U X 0.0 X 846,1
TNDJLLS X 0.0 X 105,1
TNDJLLS X 0.0 X 86,1
TNDJLLS X 0.0 X 84,1
TNDJLLS X 0.0 X 386,1
TNDJLLS X 0.0 X 846,1
TNDJLLS X 0.0 X 85,1
TNDJLLS X 0.0 X 356,1
B628SUM X 0.0 X 105,1
B628SUM X 0.0 X 86,1
B628SUM X 0.0 X 84,1
B628SUM X 0.0 X 193,1
B628SUM X 0.0 X 386,1
B628SUM X 0.0 X 189,1
B628SUM X 0.0 X 83,1
B628SUM X 0.0 X 85,1
B628SUM X 1.0 X 195,1
B628SUM X 1.0 X 4,1
B628SUM X 1.0 X 105,1
B628SUM X 1.0 X 78,1
B628SUM X 1.0 X 86,1
B628SUM X 1.0 X 84,1
B628SUM X 1.0 X 193,1
B628SUM X 1.0 X 20,1
B628SUM X 1.0 X 386,1
B628SUM X 1.0 X 113,1
B628SUM X 1.0 X 79,1
B628SUM X 1.0 X 55,1
B628SUM X 1.0 X 33,1
B628SUM X 1.0 X 189,1
B628SUM X 1.0 X 83,1
B628SUM X 1.0 X 90,1
B628SUM X 1.0 X 85,1
B628SUM X 1.0 X 356,1
B628SUM X 2.0 X 110,1
B628SUM X 2.0 X 188,1
B628SUM X 2.0 X 310,1
B628SUM X 2.0 X 259,1
B628SUM X 2.0 X 195,1
B628SUM X 2.0 X 75,1
B628SUM X 2.0 X 4,1
B628SUM X 2.0 X 159,1
B628SUM X 2.0 X 300,1
B628SUM X 2.0 X 681,1
B628SUM X 2.0 X 298,1
B628SUM X 2.0 X 105,1
B628SUM X 2.0 X 78,1
B628SUM X 2.0 X 299,1
B628SUM X 2.0 X 84,1
B628SUM X 2.0 X 193,1
B628SUM X 2.0 X 191,1
B628SUM X 2.0 X 92,1
B628SUM X 2.0 X 20,1
B628SUM X 2.0 X 386,1
B628SUM X 2.0 X 82,1
B628SUM X 2.0 X 225,1
B628SUM X 2.0 X 113,1
B628SUM X 2.0 X 79,1
B628SUM X 2.0 X 23,1
B628SUM X 2.0 X 271,1
B628SUM X 2.0 X 55,1
B628SUM X 2.0 X 28,1
B628SUM X 2.0 X 106,1
B628SUM X 2.0 X 274,1
B628SUM X 2.0 X 33,1
B628SUM X 2.0 X 157,1
B628SUM X 2.0 X 180,1
B628SUM X 2.0 X 216,1
B628SUM X 2.0 X 189,1
B628SUM X 2.0 X 104,1
B628SUM X 2.0 X 13,1
B628SUM X 2.0 X 83,1
B628SUM X 2.0 X 846,1
B628SUM X 2.0 X 148,1
B628SUM X 2.0 X 176,1
B628SUM X 2.0 X 76,1
B628SUM X 2.0 X 85,1
B628SUM X 2.0 X 134,1
B628SUM X 2.0 X 356,1
B628SUM X 2.0 X 192,1
B628SUM X 2.0 X 303,1
B628SUM X 2.0 X 81,1
B628SUM X 2.0 X 145,1
B628SUM X 2.0 X 221,1
B628SUM X 3.0 X 110,1
B628SUM X 3.0 X 188,1
B628SUM X 3.0 X 858,1
B628SUM X 3.0 X 310,1
B628SUM X 3.0 X 243,1
B628SUM X 3.0 X 582,1
B628SUM X 3.0 X 195,1
B628SUM X 3.0 X 75,1
B628SUM X 3.0 X 4,1
B628SUM X 3.0 X 159,1
B628SUM X 3.0 X 300,1
B628SUM X 3.0 X 294,1
B628SUM X 3.0 X 681,1
B628SUM X 3.0 X 298,1
B628SUM X 3.0 X 105,1
B628SUM X 3.0 X 78,1
B628SUM X 3.0 X 299,1
B628SUM X 3.0 X 86,1
B628SUM X 3.0 X 84,1
B628SUM X 3.0 X 193,1
B628SUM X 3.0 X 191,1
B628SUM X 3.0 X 92,1
B628SUM X 3.0 X 20,1
B628SUM X 3.0 X 386,1
B628SUM X 3.0 X 82,1
B628SUM X 3.0 X 225,1
B628SUM X 3.0 X 578,1
B628SUM X 3.0 X 113,1
B628SUM X 3.0 X 79,1
B628SUM X 3.0 X 23,1
B628SUM X 3.0 X 231,1
B628SUM X 3.0 X 391,1
B628SUM X 3.0 X 295,1
B628SUM X 3.0 X 250,1
B628SUM X 3.0 X 55,1
B628SUM X 3.0 X 106,1
B628SUM X 3.0 X 33,1
B628SUM X 3.0 X 843,1
B628SUM X 3.0 X 189,1
B628SUM X 3.0 X 104,1
B628SUM X 3.0 X 679,1
B628SUM X 3.0 X 83,1
B628SUM X 3.0 X 90,1
B628SUM X 3.0 X 846,1
B628SUM X 3.0 X 583,1
B628SUM X 3.0 X 44,1
B628SUM X 3.0 X 849,1
B628SUM X 3.0 X 575,1
B628SUM X 3.0 X 176,1
B628SUM X 3.0 X 201,1
B628SUM X 3.0 X 237,1
B628SUM X 3.0 X 197,1
B628SUM X 3.0 X 289,1
B628SUM X 3.0 X 76,1
B628SUM X 3.0 X 43,1
B628SUM X 3.0 X 85,1
B628SUM X 3.0 X 134,1
B628SUM X 3.0 X 356,1
B628SUM X 3.0 X 192,1
B628SUM X 3.0 X 303,1
B628SUM X 3.0 X 856,1
B628SUM X 3.0 X 577,1
B628SUM X 3.0 X 81,1
B628SUM X 3.0 X 221,1
B628SUM X 4.0 X 110,1
B628SUM X 4.0 X 188,1
B628SUM X 4.0 X 858,1
B628SUM X 4.0 X 310,1
B628SUM X 4.0 X 259,1
B628SUM X 4.0 X 243,1
B628SUM X 4.0 X 582,1
B628SUM X 4.0 X 195,1
B628SUM X 4.0 X 75,1
B628SUM X 4.0 X 4,1
B628SUM X 4.0 X 159,1
B628SUM X 4.0 X 300,1
B628SUM X 4.0 X 294,1
B628SUM X 4.0 X 298,1
B628SUM X 4.0 X 105,1
B628SUM X 4.0 X 401,1
B628SUM X 4.0 X 149,1
B628SUM X 4.0 X 78,1
B628SUM X 4.0 X 299,1
B628SUM X 4.0 X 86,1
B628SUM X 4.0 X 265,1
B628SUM X 4.0 X 84,1
B628SUM X 4.0 X 193,1
B628SUM X 4.0 X 191,1
B628SUM X 4.0 X 92,1
B628SUM X 4.0 X 20,1
B628SUM X 4.0 X 386,1
B628SUM X 4.0 X 82,1
B628SUM X 4.0 X 225,1
B628SUM X 4.0 X 578,1
B628SUM X 4.0 X 66,1
B628SUM X 4.0 X 113,1
B628SUM X 4.0 X 79,1
B628SUM X 4.0 X 23,1
B628SUM X 4.0 X 231,1
B628SUM X 4.0 X 391,1
B628SUM X 4.0 X 271,1
B628SUM X 4.0 X 55,1
B628SUM X 4.0 X 28,1
B628SUM X 4.0 X 106,1
B628SUM X 4.0 X 274,1
B628SUM X 4.0 X 33,1
B628SUM X 4.0 X 157,1
B628SUM X 4.0 X 180,1
B628SUM X 4.0 X 216,1
B628SUM X 4.0 X 67,1
B628SUM X 4.0 X 189,1
B628SUM X 4.0 X 104,1
B628SUM X 4.0 X 679,1
B628SUM X 4.0 X 13,1
B628SUM X 4.0 X 83,1
B628SUM X 4.0 X 90,1
B628SUM X 4.0 X 148,1
B628SUM X 4.0 X 583,1
B628SUM X 4.0 X 288,1
B628SUM X 4.0 X 547,1
B628SUM X 4.0 X 176,1
B628SUM X 4.0 X 201,1
B628SUM X 4.0 X 237,1
B628SUM X 4.0 X 115,1
B628SUM X 4.0 X 289,1
B628SUM X 4.0 X 76,1
B628SUM X 4.0 X 43,1
B628SUM X 4.0 X 85,1
B628SUM X 4.0 X 134,1
B628SUM X 4.0 X 356,1
B628SUM X 4.0 X 192,1
B628SUM X 4.0 X 303,1
B628SUM X 4.0 X 207,1
B628SUM X 4.0 X 856,1
B628SUM X 4.0 X 577,1
B628SUM X 4.0 X 81,1
B628SUM X 4.0 X 221,1
B628SUM X 5.0 X 110,1
B628SUM X 5.0 X 188,1
B628SUM X 5.0 X 858,1
B628SUM X 5.0 X 310,1
B628SUM X 5.0 X 259,1
B628SUM X 5.0 X 243,1
B628SUM X 5.0 X 582,1
B628SUM X 5.0 X 195,1
B628SUM X 5.0 X 75,1
B628SUM X 5.0 X 4,1
B628SUM X 5.0 X 159,1
B628SUM X 5.0 X 300,1
B628SUM X 5.0 X 298,1
B628SUM X 5.0 X 105,1
B628SUM X 5.0 X 401,1
B628SUM X 5.0 X 149,1
B628SUM X 5.0 X 78,1
B628SUM X 5.0 X 299,1
B628SUM X 5.0 X 86,1
B628SUM X 5.0 X 265,1
B628SUM X 5.0 X 84,1
B628SUM X 5.0 X 193,1
B628SUM X 5.0 X 191,1
B628SUM X 5.0 X 92,1
B628SUM X 5.0 X 20,1
B628SUM X 5.0 X 386,1
B628SUM X 5.0 X 82,1
B628SUM X 5.0 X 225,1
B628SUM X 5.0 X 578,1
B628SUM X 5.0 X 66,1
B628SUM X 5.0 X 113,1
B628SUM X 5.0 X 79,1
B628SUM X 5.0 X 23,1
B628SUM X 5.0 X 231,1
B628SUM X 5.0 X 391,1
B628SUM X 5.0 X 160,1
B628SUM X 5.0 X 295,1
B628SUM X 5.0 X 841,1
B628SUM X 5.0 X 250,1
B628SUM X 5.0 X 271,1
B628SUM X 5.0 X 154,1
B628SUM X 5.0 X 55,1
B628SUM X 5.0 X 28,1
B628SUM X 5.0 X 106,1
B628SUM X 5.0 X 274,1
B628SUM X 5.0 X 33,1
B628SUM X 5.0 X 157,1
B628SUM X 5.0 X 180,1
B628SUM X 5.0 X 216,1
B628SUM X 5.0 X 67,1
B628SUM X 5.0 X 189,1
B628SUM X 5.0 X 104,1
B628SUM X 5.0 X 679,1
B628SUM X 5.0 X 13,1
B628SUM X 5.0 X 83,1
B628SUM X 5.0 X 90,1
B628SUM X 5.0 X 846,1
B628SUM X 5.0 X 148,1
B628SUM X 5.0 X 419,1
B628SUM X 5.0 X 583,1
B628SUM X 5.0 X 44,1
B628SUM X 5.0 X 288,1
B628SUM X 5.0 X 547,1
B628SUM X 5.0 X 176,1
B628SUM X 5.0 X 201,1
B628SUM X 5.0 X 237,1
B628SUM X 5.0 X 115,1
B628SUM X 5.0 X 289,1
B628SUM X 5.0 X 76,1
B628SUM X 5.0 X 398,1
B628SUM X 5.0 X 43,1
B628SUM X 5.0 X 85,1
B628SUM X 5.0 X 134,1
B628SUM X 5.0 X 356,1
B628SUM X 5.0 X 192,1
B628SUM X 5.0 X 303,1
B628SUM X 5.0 X 207,1
B628SUM X 5.0 X 856,1
B628SUM X 5.0 X 161,1
B628SUM X 5.0 X 577,1
B628SUM X 5.0 X 81,1
B628SUM X 5.0 X 573,1
B628SUM X 5.0 X 676,1
B628SUM X 5.0 X 145,1
B628SUM X 5.0 X 221,1
B628SUM X 6.0 X 110,1
B628SUM X 6.0 X 188,1
B628SUM X 6.0 X 858,1
B628SUM X 6.0 X 310,1
B628SUM X 6.0 X 259,1
B628SUM X 6.0 X 582,1
B628SUM X 6.0 X 195,1
B628SUM X 6.0 X 75,1
B628SUM X 6.0 X 4,1
B628SUM X 6.0 X 159,1
B628SUM X 6.0 X 300,1
B628SUM X 6.0 X 298,1
B628SUM X 6.0 X 105,1
B628SUM X 6.0 X 401,1
B628SUM X 6.0 X 78,1
B628SUM X 6.0 X 265,1
B628SUM X 6.0 X 193,1
B628SUM X 6.0 X 191,1
B628SUM X 6.0 X 92,1
B628SUM X 6.0 X 20,1
B628SUM X 6.0 X 82,1
B628SUM X 6.0 X 578,1
B628SUM X 6.0 X 66,1
B628SUM X 6.0 X 113,1
B628SUM X 6.0 X 79,1
B628SUM X 6.0 X 23,1
B628SUM X 6.0 X 271,1
B628SUM X 6.0 X 28,1
B628SUM X 6.0 X 106,1
B628SUM X 6.0 X 274,1
B628SUM X 6.0 X 33,1
B628SUM X 6.0 X 157,1
B628SUM X 6.0 X 180,1
B628SUM X 6.0 X 216,1
B628SUM X 6.0 X 67,1
B628SUM X 6.0 X 189,1
B628SUM X 6.0 X 104,1
B628SUM X 6.0 X 679,1
B628SUM X 6.0 X 13,1
B628SUM X 6.0 X 148,1
B628SUM X 6.0 X 288,1
B628SUM X 6.0 X 547,1
B628SUM X 6.0 X 176,1
B628SUM X 6.0 X 115,1
B628SUM X 6.0 X 76,1
B628SUM X 6.0 X 134,1
B628SUM X 6.0 X 192,1
B628SUM X 6.0 X 303,1
B628SUM X 6.0 X 577,1
B628SUM X 6.0 X 81,1
B628SUM X 6.0 X 676,1
B628SUM X 6.0 X 221,1
B628SUM X 7.0 X 188,1
B628SUM X 7.0 X 310,1
B628SUM X 7.0 X 243,1
B628SUM X 7.0 X 195,1
B628SUM X 7.0 X 75,1
B628SUM X 7.0 X 4,1
B628SUM X 7.0 X 159,1
B628SUM X 7.0 X 300,1
B628SUM X 7.0 X 294,1
B628SUM X 7.0 X 681,1
B628SUM X 7.0 X 105,1
B628SUM X 7.0 X 78,1
B628SUM X 7.0 X 86,1
B628SUM X 7.0 X 84,1
B628SUM X 7.0 X 193,1
B628SUM X 7.0 X 191,1
B628SUM X 7.0 X 92,1
B628SUM X 7.0 X 304,1
B628SUM X 7.0 X 20,1
B628SUM X 7.0 X 386,1
B628SUM X 7.0 X 82,1
B628SUM X 7.0 X 225,1
B628SUM X 7.0 X 578,1
B628SUM X 7.0 X 113,1
B628SUM X 7.0 X 79,1
B628SUM X 7.0 X 231,1
B628SUM X 7.0 X 391,1
B628SUM X 7.0 X 160,1
B628SUM X 7.0 X 250,1
B628SUM X 7.0 X 154,1
B628SUM X 7.0 X 55,1
B628SUM X 7.0 X 106,1
B628SUM X 7.0 X 33,1
B628SUM X 7.0 X 216,1
B628SUM X 7.0 X 189,1
B628SUM X 7.0 X 104,1
B628SUM X 7.0 X 83,1
B628SUM X 7.0 X 90,1
B628SUM X 7.0 X 846,1
B628SUM X 7.0 X 148,1
B628SUM X 7.0 X 419,1
B628SUM X 7.0 X 583,1
B628SUM X 7.0 X 44,1
B628SUM X 7.0 X 849,1
B628SUM X 7.0 X 176,1
B628SUM X 7.0 X 237,1
B628SUM X 7.0 X 289,1
B628SUM X 7.0 X 398,1
B628SUM X 7.0 X 43,1
B628SUM X 7.0 X 85,1
B628SUM X 7.0 X 134,1
B628SUM X 7.0 X 356,1
B628SUM X 7.0 X 192,1
B628SUM X 7.0 X 303,1
B628SUM X 7.0 X 459,1
B628SUM X 7.0 X 537,1
B628SUM X 7.0 X 577,1
B628SUM X 7.0 X 81,1
B628SUM X 7.0 X 145,1
B628SUM X 7.0 X 221,1
GZ9L34C X 0.0 X 86,1
GZ9L34C X 0.0 X 84,1
GZ9L34C X 0.0 X 386,1
GZ9L34C X 0.0 X 846,1
1KGQ0T2 X 0.0 X 159,1
1KGQ0T2 X 0.0 X 105,1
1KGQ0T2 X 0.0 X 86,1
1KGQ0T2 X 0.0 X 84,1
1KGQ0T2 X 0.0 X 386,1
1KGQ0T2 X 0.0 X 113,1
1KGQ0T2 X 0.0 X 106,1
1KGQ0T2 X 0.0 X 83,1
1KGQ0T2 X 0.0 X 90,1
1KGQ0T2 X 0.0 X 85,1
1KGQ0T2 X 0.0 X 537,1
1KGQ0T2 X 1.0 X 105,1
1KGQ0T2 X 1.0 X 86,1
1KGQ0T2 X 1.0 X 84,1
1KGQ0T2 X 1.0 X 386,1
1KGQ0T2 X 1.0 X 83,1
1KGQ0T2 X 1.0 X 846,1
1KGQ0T2 X 1.0 X 85,1
KZSMFYX X 0.0 X 105,1
KZSMFYX X 0.0 X 78,1
KZSMFYX X 0.0 X 84,1
KZSMFYX X 0.0 X 113,1
KZSMFYX X 0.0 X 79,1
KZSMFYX X 0.0 X 83,1
DF5COR6 X 0.0 X 159,1
DF5COR6 X 0.0 X 105,1
DF5COR6 X 0.0 X 78,1
DF5COR6 X 0.0 X 86,1
DF5COR6 X 0.0 X 84,1
DF5COR6 X 0.0 X 92,1
DF5COR6 X 0.0 X 113,1
DF5COR6 X 0.0 X 79,1
DF5COR6 X 0.0 X 106,1
DF5COR6 X 0.0 X 33,1
DF5COR6 X 0.0 X 104,1
DF5COR6 X 0.0 X 83,1
DF5COR6 X 0.0 X 90,1
DF5COR6 X 0.0 X 85,1
DF5COR6 X 1.0 X 105,1
DF5COR6 X 1.0 X 86,1
DF5COR6 X 1.0 X 84,1
DF5COR6 X 1.0 X 386,1
DF5COR6 X 1.0 X 83,1
DF5COR6 X 1.0 X 90,1
DF5COR6 X 1.0 X 846,1
DF5COR6 X 1.0 X 85,1
DF5COR6 X 1.0 X 356,1
DF5COR6 X 1.0 X 459,1
DF5COR6 X 1.0 X 537,1
16JZU8H X 0.0 X 4,1
16JZU8H X 0.0 X 159,1
16JZU8H X 0.0 X 105,1
16JZU8H X 0.0 X 78,1
16JZU8H X 0.0 X 84,1
16JZU8H X 0.0 X 92,1
16JZU8H X 0.0 X 20,1
16JZU8H X 0.0 X 386,1
16JZU8H X 0.0 X 113,1
16JZU8H X 0.0 X 79,1
16JZU8H X 0.0 X 33,1
16JZU8H X 0.0 X 104,1
16JZU8H X 0.0 X 83,1
16JZU8H X 0.0 X 134,1
16JZU8H X 1.0 X 110,1
16JZU8H X 1.0 X 259,1
16JZU8H X 1.0 X 75,1
16JZU8H X 1.0 X 4,1
16JZU8H X 1.0 X 78,1
16JZU8H X 1.0 X 578,1
16JZU8H X 1.0 X 113,1
16JZU8H X 1.0 X 79,1
16JZU8H X 1.0 X 28,1
16JZU8H X 1.0 X 106,1
16JZU8H X 1.0 X 157,1
16JZU8H X 1.0 X 115,1
16JZU8H X 1.0 X 192,1
16JZU8H X 1.0 X 856,1
16JZU8H X 1.0 X 161,1
16JZU8H X 2.0 X 105,1
16JZU8H X 2.0 X 86,1
16JZU8H X 2.0 X 84,1
16JZU8H X 2.0 X 386,1
16JZU8H X 2.0 X 113,1
16JZU8H X 2.0 X 83,1
16JZU8H X 2.0 X 90,1
16JZU8H X 2.0 X 846,1
16JZU8H X 2.0 X 583,1
16JZU8H X 2.0 X 85,1
16JZU8H X 2.0 X 356,1
9FD5TYL X 0.0 X 4,1
9FD5TYL X 0.0 X 105,1
9FD5TYL X 0.0 X 84,1
9FD5TYL X 0.0 X 193,1
9FD5TYL X 0.0 X 20,1
9FD5TYL X 0.0 X 33,1
9FD5TYL X 0.0 X 83,1
9FD5TYL X 1.0 X 105,1
9FD5TYL X 1.0 X 86,1
9FD5TYL X 1.0 X 84,1
9FD5TYL X 1.0 X 386,1
9FD5TYL X 1.0 X 83,1
9FD5TYL X 1.0 X 846,1
9FD5TYL X 1.0 X 85,1
DX70K8U X 0.0 X 105,1
DX70K8U X 0.0 X 84,1
DX70K8U X 0.0 X 83,1
DX70K8U X 1.0 X 105,1
DX70K8U X 1.0 X 86,1
DX70K8U X 1.0 X 84,1
DX70K8U X 1.0 X 386,1
DX70K8U X 1.0 X 189,1
DX70K8U X 1.0 X 83,1
DX70K8U X 1.0 X 583,1
DX70K8U X 2.0 X 105,1
DX70K8U X 2.0 X 86,1
DX70K8U X 2.0 X 84,1
DX70K8U X 2.0 X 386,1
DX70K8U X 2.0 X 391,1
DX70K8U X 2.0 X 83,1
DX70K8U X 2.0 X 90,1
DX70K8U X 2.0 X 846,1
DX70K8U X 2.0 X 583,1
DX70K8U X 2.0 X 85,1
DX70K8U X 2.0 X 356,1
USK9HO1 X 0.0 X 105,1
USK9HO1 X 0.0 X 86,1
USK9HO1 X 0.0 X 84,1
USK9HO1 X 0.0 X 386,1
USK9HO1 X 0.0 X 85,1
USK9HO1 X 0.0 X 356,1
USK9HO1 X 0.0 X 459,1
USK9HO1 X 0.0 X 537,1
7UY4C89 X 0.0 X 105,1
7UY4C89 X 0.0 X 86,1
7UY4C89 X 0.0 X 84,1
7UY4C89 X 0.0 X 386,1
7UY4C89 X 0.0 X 846,1
F2MTXN4 X 0.0 X 195,1
F2MTXN4 X 0.0 X 4,1
F2MTXN4 X 0.0 X 159,1
F2MTXN4 X 0.0 X 105,1
